0,56
1,0
10,32
11,0
100,28
101,0
110,16
111,0
1000,127
1001,0
1010,62
1011,0
1100,110
1101,0
1110,81
1111,0
10000,71
10001,0
10010,45
10011,0
10100,44
10101,0
10110,34
10111,0
11000,171
11001,0
11010,119
11011,0
11100,179
11101,0
11110,116
11111,0
100000,39
100001,0
100010,34
100011,0
100100,19
100101,0
100110,17
100111,0
101000,104
101001,0
101010,56
101011,0
101100,104
101101,0
101110,66
101111,0
110000,71
110001,0
110010,35
110011,0
110100,31
110101,0
110110,21
110111,0
111000,149
111001,0
111010,106
111011,0
111100,136
111101,0
111110,115
111111,0
1000000,33
1000001,0
1000010,23
1000011,0
1000100,20
1000101,0
1000110,12
1000111,0
1001000,103
1001001,0
1001010,71
1001011,0
1001100,93
1001101,0
1001110,83
1001111,0
1010000,41
1010001,0
1010010,22
1010011,0
1010100,22
1010101,0
1010110,22
1010111,0
1011000,146
1011001,0
1011010,103
1011011,0
1011100,154
1011101,0
1011110,116
1011111,0
1100000,14
1100001,0
1100010,14
1100011,0
1100100,11
1100101,0
1100110,8
1100111,0
1101000,74
1101001,0
1101010,50
1101011,0
1101100,81
1101101,0
1101110,49
1101111,0
1110000,34
1110001,0
1110010,16
1110011,0
1110100,18
1110101,0
1110110,17
1110111,0
1111000,106
1111001,0
1111010,77
1111011,0
1111100,92
1111101,0
1111110,80
1111111,0
10000000,42
10000001,0
10000010,29
10000011,0
10000100,20
10000101,0
10000110,15
10000111,0
10001000,117
10001001,0
10001010,73
10001011,0
10001100,97
10001101,0
10001110,61
10001111,0
10010000,43
10010001,0
10010010,26
10010011,0
10010100,31
10010101,0
10010110,23
10010111,0
10011000,146
10011001,0
10011010,105
10011011,0
10011100,136
10011101,0
10011110,98
10011111,0
10100000,45
10100001,0
10100010,22
10100011,0
10100100,16
10100101,0
10100110,11
10100111,0
10101000,109
10101001,0
10101010,60
10101011,0
10101100,86
10101101,0
10101110,76
10101111,0
10110000,52
10110001,0
10110010,35
10110011,0
10110100,33
10110101,0
10110110,14
10110111,0
10111000,140
10111001,0
10111010,108
10111011,0
10111100,114
10111101,0
10111110,94
10111111,0
11000000,33
11000001,0
11000010,27
11000011,0
11000100,17
11000101,0
11000110,10
11000111,0
11001000,90
11001001,0
11001010,65
11001011,0
11001100,89
11001101,0
11001110,78
11001111,0
11010000,40
11010001,0
11010010,31
11010011,0
11010100,22
11010101,0
11010110,19
11010111,0
11011000,184
11011001,0
11011010,124
11011011,0
11011100,137
11011101,0
11011110,112
11011111,0
11100000,18
11100001,0
11100010,9
11100011,0
11100100,17
11100101,0
11100110,6
11100111,0
11101000,64
11101001,0
11101010,54
11101011,0
11101100,61
11101101,0
11101110,47
11101111,0
11110000,23
11110001,0
11110010,21
11110011,0
11110100,10
11110101,0
11110110,11
11110111,0
11111000,112
11111001,0
11111010,70
11111011,0
11111100,110
11111110,73
11111101,0
11111111,0
100000000,70
100000001,0
100000010,42
100000011,0
100000100,28
100000101,0
100000110,21
100000111,0
100001000,110
100001001,0
100001010,78
100001011,0
100001100,127
100001101,0
100001110,82
100001111,0
100010000,81
100010001,0
100010010,57
100010011,0
100010100,46
100010101,0
100010110,31
100010111,0
100011000,183
100011001,0
100011010,124
100011011,0
100011100,163
100011101,0
100011110,115
100011111,0
100100000,51
100100001,0
100100010,30
100100011,0
100100100,24
100100101,0
100100110,22
100100111,0
100101000,96
100101001,0
100101010,65
100101011,0
100101100,85
100101101,0
100101110,81
100101111,0
100110000,58
100110001,0
100110010,46
100110011,0
100110100,39
100110101,0
100110110,16
100110111,0
100111000,150
100111001,0
100111010,106
100111011,0
100111100,160
100111101,0
100111110,113
100111111,0
101000000,28
101000001,0
101000010,36
101000011,0
101000100,25
101000101,0
101000110,15
101000111,0
101001000,93
101001001,0
101001010,68
101001011,0
101001100,99
101001101,0
101001110,97
101001111,0
101010000,47
101010001,0
101010010,27
101010011,0
101010100,37
101010101,0
101010110,24
101010111,0
101011000,157
101011001,0
101011010,109
101011011,0
101011100,141
101011101,0
101011110,131
101011111,0
101100000,21
101100001,0
101100010,13
101100011,0
101100100,24
101100101,0
101100110,7
101100111,0
101101000,65
101101001,0
101101010,51
101101011,0
101101100,81
101101101,0
101101110,63
101101111,0
101110000,36
101110001,0
101110010,24
101110011,0
101110100,18
101110101,0
101110110,11
101110111,0
101111000,95
101111001,0
101111010,80
101111011,0
101111100,113
101111101,0
101111110,90
101111111,0
110000000,38
110000001,0
110000010,30
110000011,0
110000100,25
110000101,0
110000110,17
110000111,0
110001000,112
110001001,0
110001010,74
110001011,0
110001100,106
110001101,0
110001110,71
110001111,0
110010000,53
110010001,0
110010010,49
110010011,0
110010100,28
110010101,0
110010110,16
110010111,0
110011000,169
110011001,0
110011010,92
110011011,0
110011100,164
110011101,0
110011110,95
110011111,0
110100000,36
110100001,0
110100010,35
110100011,0
110100100,23
110100101,0
110100110,25
110100111,0
110101000,103
110101001,0
110101010,0
110101011,0
110101100,0
110101101,0
110101110,0
110101111,0
110101000,0
110101001,0
110101010,72
110101011,0
110101100,91
110101101,0
110101110,71
110101111,0
110110000,57
110110001,0
110110010,31
110110011,0
110110100,29
110110101,0
110110110,27
110110111,0
110111000,139
110111001,0
110111010,98
110111011,0
110111100,126
110111101,0
110111110,80
110111111,0
111000000,39
111000001,0
111000010,21
111000011,0
111000100,15
111000101,0
111000110,7
111000111,0
111001000,101
111001001,0
111001010,76
111001011,0
111001100,102
111001101,0
111001110,68
111001111,0
111010000,46
111010001,0
111010010,28
111010011,0
111010100,29
111010101,0
111010110,17
111010111,0
111011000,166
111011001,0
111011010,97
111011011,0
111011100,175
111011101,0
111011110,118
111011111,0
111100000,24
111100001,0
111100010,11
111100011,0
111100100,18
111100101,0
111100110,8
111100111,0
111101000,0
111101001,67
111101010,53
111101011,0
111101100,78
111101101,0
111101110,41
111101111,0
111110000,13
111110001,0
111110010,19
111110011,0
111110100,21
111110101,0
111110110,14
111110111,0
111111000,106
111111001,0
111111010,61
111111011,0
111111100,103
111111101,0
111111110,61
111111111,0
1000000000,31
1000000001,0
1000000010,22
1000000011,0
1000000100,14
1000000101,0
1000000110,11
1000000111,0
1000001000,114
1000001001,0
1000001010,74
1000001011,0
1000001100,97
1000001101,0
1000001110,78
1000001111,0
1000010000,50
1000010001,0
1000010010,36
1000010011,0
1000010100,37
1000010101,0
1000010110,18
1000010111,0
1000011000,157
1000011001,0
1000011010,113
1000011011,0
1000011100,173
1000011101,0
1000011110,132
1000011111,0
1000100000,28
1000100001,0
1000100010,23
1000100011,0
1000100100,13
1000100101,0
1000100110,12
1000100111,0
1000101000,104
1000101001,0
1000101010,79
1000101011,0
1000101100,108
1000101101,0
1000101110,71
1000101111,0
1000110000,45
1000110001,0
1000110010,31
1000110011,0
1000110100,24
1000110101,0
1000110110,18
1000110111,0
1000111000,142
1000111001,0
1000111010,113
1000111011,0
1000111100,121
1000111101,0
1000111110,109
1000111111,0
1001000000,20
1001000001,0
1001000010,15
1001000011,0
1001000100,19
1001000101,0
1001000110,12
1001000111,0
1001001000,110
1001001001,0
1001001010,72
1001001011,0
1001001100,121
1001001101,0
1001001110,77
1001001111,0
1001010000,26
1001010001,0
1001010010,23
1001010011,0
1001010100,26
1001010101,0
1001010110,14
1001010111,0
1001011000,144
1001011001,0
1001011010,118
1001011011,0
1001011100,173
1001011101,0
1001011110,157
1001011111,0
1001100000,18
1001100001,0
1001100010,12
1001100011,0
1001100100,6
1001100101,0
1001100110,6
1001100111,0
1001101000,79
1001101001,0
1001101010,45
1001101011,0
1001101100,72
1001101101,0
1001101110,50
1001101111,0
1001110000,22
1001110001,0
1001110010,13
1001110011,0
1001110100,11
1001110101,0
1001110110,16
1001110111,0
1001111000,115
1001111001,0
1001111010,73
1001111011,0
1001111100,108
1001111101,0
1001111110,88
1001111111,0
1010000000,31
1010000001,0
1010000010,23
1010000011,0
1010000100,19
1010000101,0
1010000110,12
1010000111,0
1010001000,0
1010001001,103
1010001010,0
1010001011,65
1010001100,87
1010001101,0
1010001110,67
1010001111,0
1010010000,51
1010010001,0
1010010010,17
1010010011,0
1010010100,29
1010010101,0
1010010110,16
1010010111,0
1010011000,159
1010011001,0
1010011010,112
1010011011,0
1010011100,149
1010011101,0
1010011110,94
1010011111,0
1010100000,26
1010100001,0
1010100010,13
1010100011,0
1010100100,17
1010100101,0
1010100110,9
1010100111,0
1010101000,93
1010101001,0
1010101010,68
1010101011,0
1010101100,87
1010101101,0
1010101110,63
1010101111,0
1010110000,37
1010110001,0
1010110010,23
1010110011,0
1010110100,18
1010110101,0
1010110110,10
1010110111,0
1010111000,133
1010111001,0
1010111010,100
1010111011,0
1010111100,133
1010111101,0
1010111110,96
1010111111,0
1011000000,16
1011000001,0
1011000010,10
1011000011,0
1011000100,16
1011000101,0
1011000110,13
1011000111,0
1011001000,105
1011001001,0
1011001010,86
1011001011,0
1011001100,117
1011001101,0
1011001110,71
1011001111,0
1011010000,23
1011010001,0
1011010010,16
1011010011,0
1011010100,13
1011010101,0
1011010110,16
1011010111,0
1011011000,145
1011011001,0
1011011010,133
1011011011,0
1011011100,166
1011011101,0
1011011110,122
1011011111,0
1011100000,16
1011100001,0
1011100010,11
1011100011,0
1011100100,7
1011100101,0
1011100110,2
1011100111,0
1011101000,84
1011101001,0
1011101010,43
1011101011,0
1011101100,82
1011101101,0
1011101110,47
1011101111,0
1011110000,16
1011110001,0
1011110010,13
1011110011,0
1011110100,8
1011110101,0
1011110110,4
1011110111,0
1011111000,118
1011111001,0
1011111010,75
1011111011,0
1011111100,81
1011111101,0
1011111110,93
1011111111,0
1100000000,40
1100000001,0
1100000010,30
1100000011,0
1100000100,32
1100000101,0
1100000110,17
1100000111,0
1100001000,105
1100001001,0
1100001010,58
1100001011,0
1100001100,109
1100001101,0
1100001110,61
1100001111,0
1100010000,50
1100010001,0
1100010010,32
1100010011,0
1100010100,22
1100010101,0
1100010110,24
1100010111,0
1100011000,163
1100011001,0
1100011010,100
1100011011,0
1100011100,169
1100011101,0
1100011110,122
1100011111,0
1100100000,0
1100100001,39
1100100010,18
1100100011,0
1100100100,27
1100100101,0
1100100110,26
1100100111,0
1100101000,95
1100101001,0
1100101010,74
1100101011,0
1100101100,97
1100101101,0
1100101110,76
1100101111,0
1100110000,46
1100110001,0
1100110010,35
1100110011,0
1100110100,33
1100110101,0
1100110110,18
1100110111,0
1100111000,139
1100111001,0
1100111010,97
1100111011,0
1100111100,140
1100111101,0
1100111110,104
1100111111,0
1101000000,33
1101000001,0
1101000010,18
1101000011,0
1101000100,22
1101000101,0
1101000110,19
1101000111,0
1101001000,91
1101001001,0
1101001010,77
1101001011,0
1101001100,123
1101001101,0
1101001110,88
1101001111,0
1101010000,23
1101010001,0
1101010010,36
1101010011,0
1101010100,21
1101010101,0
1101010110,22
1101010111,0
1101011000,136
1101011001,0
1101011010,96
1101011011,0
1101011100,173
1101011101,0
1101011110,145
1101011111,0
1101100000,18
1101100001,0
1101100010,14
1101100011,0
1101100100,14
1101100101,0
1101100110,5
1101100111,0
1101101000,75
1101101001,0
1101101010,51
1101101011,0
1101101100,69
1101101101,0
1101101110,55
1101101111,0
1101110000,16
1101110001,0
1101110010,13
1101110011,0
1101110100,15
1101110101,0
1101110110,13
1101110111,0
1101111000,89
1101111001,0
1101111010,69
1101111011,0
1101111100,128
1101111101,0
1101111110,81
1101111111,0
1110000000,54
1110000001,0
1110000010,25
1110000011,0
1110000100,22
1110000101,0
1110000110,18
1110000111,0
1110001000,128
1110001001,0
1110001010,70
1110001011,0
1110001100,96
1110001101,0
1110001110,68
1110001111,0
1110010000,41
1110010001,0
1110010010,31
1110010011,0
1110010100,20
1110010101,0
1110010110,23
1110010111,0
1110011000,158
1110011001,0
1110011010,85
1110011011,0
1110011100,140
1110011101,0
1110011110,91
1110011111,0
1110100000,42
1110100001,0
1110100010,23
1110100011,0
1110100100,25
1110100101,0
1110100110,16
1110100111,0
1110101000,98
1110101001,0
1110101010,64
1110101011,0
1110101100,81
1110101101,0
1110101110,77
1110101111,0
1110110000,33
1110110001,0
1110110010,27
1110110011,0
1110110100,18
1110110101,0
1110110110,14
1110110111,0
1110111000,119
1110111001,0
1110111010,96
1110111011,0
1110111100,113
1110111101,0
1110111110,70
1110111111,0
1111000000,29
1111000001,0
1111000010,16
1111000011,0
1111000100,20
1111000101,0
1111000110,7
1111000111,0
1111001000,117
1111001001,0
1111001010,82
1111001011,0
1111001100,106
1111001101,0
1111001110,79
1111001111,0
1111010000,33
1111010001,0
1111010010,22
1111010011,0
1111010100,31
1111010101,0
1111010110,13
1111010111,0
1111011000,142
1111011001,0
1111011010,99
1111011011,0
1111011100,162
1111011101,0
1111011110,114
1111011111,0
1111100000,16
1111100001,0
1111100010,10
1111100011,0
1111100100,4
1111100101,0
1111100110,7
1111100111,0
1111101000,70
1111101001,0
1111101010,51
1111101011,0
1111101100,59
1111101101,0
1111101110,42
1111101111,0
1111110000,19
1111110001,0
1111110010,12
1111110011,0
1111110100,15
1111110101,0
1111110110,7
1111110111,0
1111111000,101
1111111001,0
1111111010,64
1111111011,0
1111111100,94
1111111101,0
1111111110,67
1111111111,0
10000000000,0
10000000001,0
10000000010,0
10000000011,0
10000000100,0
10000000101,0
10000000110,0
10000000111,0
10000001000,0
10000001001,0
10000001010,0
10000001011,0
10000001100,0
10000001101,0
10000001110,0
10000001111,0
10000010000,0
10000010001,0
10000010010,0
10000010011,0
10000010100,0
10000010101,0
10000010110,0
10000010111,0
10000011000,0
10000011001,0
10000011010,0
10000011011,0
10000011100,0
10000011101,0
10000011110,0
10000011111,0
10000100000,0
10000100001,0
10000100010,0
10000100011,0
10000100100,0
10000100101,0
10000100110,0
10000100111,0
10000101000,0
10000101001,0
10000101010,0
10000101011,0
10000101100,0
10000101101,0
10000101110,0
10000101111,0
10000110000,0
10000110001,0
10000110010,0
10000110011,0
10000110100,0
10000110101,0
10000110110,0
10000110111,0
10000111000,0
10000111001,0
10000111010,0
10000111011,0
10000111100,0
10000111101,0
10000111110,0
10000111111,0
10001000000,0
10001000001,0
10001000010,0
10001000011,0
10001000100,0
10001000101,0
10001000110,0
10001000111,0
10001001000,0
10001001001,0
10001001010,0
10001001011,0
10001001100,0
0x44d,0
0x44e,0
0x450,0
0x451,0
0x452,0
0x453,0
0x454,0
0x455,0
0x456,0
0x457,0
0x458,0
0x459,0
0x45a,0
0x45b,0
0x45c,0
0x45d,0
0x460,0
0x461,0
0x462,0
0x463,0
0x465,0
0x466,0
0x468,0
0x469,0
0x46a,0
0x46b,0
0x46c,0
0x46d,0
0x470,0
0x471,0
0x472,0
0x473,0
0x474,0
0x477,0
0x478,0
0x479,0
0x47a,0
0x47c,0
0x47d,0
0x47e,0
0x480,0
0x481,0
0x482,0
0x483,0
0x484,0
0x485,0
0x487,0
0x488,0
0x489,0
0x48a,0
0x48b,0
0x48c,0
0x48d,0
0x48f,0
0x490,0
0x491,0
0x492,0
0x493,0
0x494,0
0x496,0
0x497,0
0x498,0
0x499,0
0x49a,0
0x49b,0
0x49c,0
0x49d,0
0x49f,0
0x4a0,0
0x4a1,0
0x4a2,0
0x4a3,0
0x4a4,0
0x4a5,0
0x4a8,0
0x4a9,0
0x4aa,0
0x4ab,0
0x4ac,0
0x4b0,0
0x4b1,0
0x4b2,0
0x4b3,0
0x4b4,0
0x4b7,0
0x4b8,0
0x4b9,0
0x4ba,0
0x4bb,0
0x4bc,0
0x4be,0
0x4bf,0
0x4c0,0
0x4c1,0
0x4c2,0
0x4c4,0
0x4c5,0
0x4c6,0
0x4c7,0
0x4c8,0
0x4c9,0
0x4ca,0
0x4cb,0
0x4cd,0
0x4d0,0
0x4d1,0
0x4d2,0
0x4d3,0
0x4d4,0
0x4d5,0
0x4d8,0
0x4d9,0
0x4da,0
0x4db,0
0x4dc,0
0x4de,0
0x4e0,0
0x4e1,0
0x4e2,0
0x4e3,0
0x4e5,0
0x4e8,0
0x4e9,0
0x4ea,0
0x4eb,0
0x4ec,0
0x4f0,0
0x4f1,0
0x4f2,0
0x4f3,0
0x4f4,0
0x4f7,0
0x4f8,0
0x4f9,0
0x4fa,0
0x4fb,0
0x4fc,0
0x4fd,0
0x4fe,0
0x4ff,0
0x500,0
0x501,0
0x502,0
0x503,0
0x504,0
0x505,0
0x506,0
0x508,0
0x509,0
0x50b,0
0x50c,0
0x50d,0
0x50e,0
0x50f,0
0x510,0
0x511,0
0x512,0
0x513,0
0x514,0
0x516,0
0x518,0
0x519,0
0x51a,0
0x51b,0
0x51c,0
0x51d,0
0x51e,0
0x520,0
0x521,0
0x522,0
0x523,0
0x524,0
0x528,0
0x529,0
0x52b,0
0x52c,0
0x52d,0
0x52f,0
0x530,0
0x531,0
0x532,0
0x533,0
0x534,0
0x535,0
0x538,0
0x539,0
0x53c,0
0x53e,0
0x53f,0
0x540,0
0x541,0
0x542,0
0x543,0
0x544,0
0x545,0
0x547,0
0x548,0
0x549,0
0x54a,0
0x54b,0
0x54c,0
0x54d,0
0x54f,0
0x550,0
0x551,0
0x552,0
0x553,0
0x554,0
0x555,0
0x556,0
0x557,0
0x558,0
0x559,0
0x55a,0
0x55b,0
0x55d,0
0x55f,0
0x560,0
0x561,0
0x563,0
0x564,0
0x565,0
0x567,0
0x568,0
0x569,0
0x56b,0
0x56c,0
0x570,0
0x571,0
0x572,0
0x573,0
0x574,0
0x577,0
0x578,0
0x579,0
0x57a,0
0x57b,0
0x57d,0
0x57f,0
0x580,0
0x581,0
0x583,0
0x585,0
0x588,0
0x589,0
0x58a,0
0x58b,0
0x58c,0
0x58f,0
0x590,0
0x591,0
0x592,0
0x594,0
0x595,0
0x596,0
0x598,0
0x599,0
0x59a,0
0x59b,0
0x59c,0
0x5a0,0
0x5a1,0
0x5a4,0
0x5a5,0
0x5a8,0
0x5a9,0
0x5aa,0
0x5ab,0
0x5ad,0
0x5ae,0
0x5b0,0
0x5b1,0
0x5b2,0
0x5b3,0
0x5b4,0
0x5b5,0
0x5b6,0
0x5b7,0
0x5b8,0
0x5b9,0
0x5ba,0
0x5c0,0
0x5c1,0
0x5c2,0
0x5c5,0
0x5c8,0
0x5c9,0
0x5ca,0
0x5cb,0
0x5cc,0
0x5cd,0
0x5ce,0
0x5d0,0
0x5d1,0
0x5d2,0
0x5d3,0
0x5d5,0
0x5d6,0
0x5d8,0
0x5d9,0
0x5da,0
0x5db,0
0x5de,0
0x5df,0
0x5e0,0
0x5e1,0
0x5e2,0
0x5e3,0
0x5e8,0
0x5e9,0
0x5ea,0
0x5ed,0
0x5f0,0
0x5f1,0
0x5f3,0
0x5f5,0
0x5f8,0
0x5f9,0
0x5fb,0
0x5fd,0
0x600,0
0x601,0
0x602,0
0x603,0
0x604,0
0x605,0
0x607,0
0x608,0
0x609,0
0x60a,0
0x60b,0
0x60c,0
0x60d,0
0x60e,0
0x60f,0
0x610,0
0x611,0
0x612,0
0x613,0
0x614,0
0x615,0
0x616,0
0x617,0
0x618,0
0x619,0
0x61a,0
0x61b,0
0x61c,0
0x61d,0
0x61e,0
0x61f,0
0x620,0
0x621,0
0x622,0
0x623,0
0x624,0
0x625,0
0x627,0
0x628,0
0x629,0
0x62a,0
0x62b,0
0x62c,0
0x62d,0
0x630,0
0x631,0
0x632,0
0x633,0
0x634,0
0x635,0
0x636,0
0x638,0
0x639,0
0x63a,0
0x63b,0
0x63c,0
0x63d,0
0x63f,0
0x640,0
0x641,0
0x642,0
0x643,0
0x644,0
0x645,0
0x646,0
0x647,0
0x648,0
0x649,0
0x64a,0
0x64b,0
0x64c,0
0x64d,0
0x64e,0
0x64f,0
0x650,0
0x651,0
0x652,0
0x653,0
0x654,0
0x655,0
0x656,0
0x658,0
0x659,0
0x65a,0
0x65b,0
0x65c,0
0x65d,0
0x65e,0
0x65f,0
0x660,0
0x661,0
0x662,0
0x664,0
0x665,0
0x668,0
0x669,0
0x66a,0
0x66b,0
0x66c,0
0x66d,0
0x66f,0
0x670,0
0x671,0
0x672,0
0x675,0
0x678,0
0x679,0
0x67a,0
0x67b,0
0x67d,0
0x67e,0
0x680,0
0x681,0
0x682,0
0x684,0
0x685,0
0x688,0
0x689,0
0x68a,0
0x68b,0
0x68c,0
0x68d,0
0x68f,0
0x690,0
0x691,0
0x692,0
0x693,0
0x694,0
0x698,0
0x699,0
0x69a,0
0x69b,0
0x69c,0
0x6a0,0
0x6a1,0
0x6a2,0
0x6a5,0
0x6a8,0
0x6a9,0
0x6aa,0
0x6ad,0
0x6b0,0
0x6b1,0
0x6b3,0
0x6b5,0
0x6b6,0
0x6b8,0
0x6b9,0
0x6ba,0
0x6bb,0
0x6bc,0
0x6be,0
0x6c0,0
0x6c1,0
0x6c2,0
0x6c3,0
0x6c4,0
0x6c5,0
0x6c8,0
0x6c9,0
0x6ca,0
0x6cb,0
0x6cd,0
0x6ce,0
0x6d0,0
0x6d1,0
0x6d2,0
0x6d3,0
0x6d4,0
0x6d5,0
0x6d8,0
0x6d9,0
0x6da,0
0x6db,0
0x6dc,0
0x6e0,0
0x6e1,0
0x6e3,0
0x6e4,0
0x6e6,0
0x6e8,0
0x6e9,0
0x6ea,0
0x6ed,0
0x6f0,0
0x6f1,0
0x6f2,0
0x6f3,0
0x6f4,0
0x6f8,0
0x6f9,0
0x6fa,0
0x6fc,0
0x700,0
